Date,Make,Year,Model,Transmission,Price
2025-11-17,suzuki,2024,Wagon R,Automatic,9000000
2025-11-17,suzuki,2024,Wagon R,Automatic,0
2025-11-17,suzuki,2024,Wagon R,Automatic,9400000
2025-11-17,suzuki,2006,Maruti,Automatic,4000000
2025-11-17,suzuki,2006,Maruti,Automatic,5300000
2025-11-15,suzuki,2006,Maruti,Automatic,8986000
2025-11-17,suzuki,2006,Maruti,Automatic,0
2025-11-15,suzuki,2015,Wagon R,Automatic,8986000
2025-11-15,suzuki,2015,Wagon R,Automatic,8986000
2025-11-15,suzuki,2015,Wagon R,Automatic,8986000
2025-11-15,suzuki,2015,Wagon R,Automatic,8986000
2025-11-15,suzuki,2015,Spacia,Automatic,5950000
2025-11-15,suzuki,2015,Spacia,Automatic,8986000
2025-11-15,suzuki,2015,Spacia,Automatic,8986000
2025-11-15,suzuki,2015,Spacia,Automatic,7650000
2025-11-15,suzuki,2004,Swift,Automatic,8986000
2025-11-15,suzuki,2004,Swift,Automatic,8986000
2025-11-15,suzuki,2004,Swift,Automatic,8986000
2025-11-15,suzuki,2004,Swift,Automatic,8986000
2025-11-15,suzuki,2015,Spacia,Automatic,8986000
2025-11-15,suzuki,2015,Spacia,Automatic,7650000
2025-11-15,suzuki,2015,Spacia,Automatic,8986000
2025-11-15,suzuki,2015,Spacia,Automatic,5950000
2025-11-15,suzuki,2023,Spacia,Automatic,8986000
2025-11-15,suzuki,2023,Spacia,Automatic,8986000
2025-11-15,suzuki,2025,Wagon R,Automatic,8986000
2025-11-15,suzuki,2025,Wagon R,Automatic,8986000
2025-11-15,suzuki,2015,Spacia,Automatic,8986000
2025-11-15,suzuki,2015,Spacia,Automatic,7650000
2025-11-15,suzuki,2015,Spacia,Automatic,5950000
2025-11-15,suzuki,2023,Spacia,Automatic,8986000
2025-11-15,suzuki,2025,Wagon R,Automatic,8986000
2025-11-15,suzuki,2025,Wagon R,Automatic,8986000
2025-11-15,suzuki,2025,Wagon R,Automatic,8986000
2025-11-15,suzuki,2025,Every,Automatic,8986000
2025-11-15,suzuki,2015,Wagon R,Automatic,7650000
2025-11-25,nissan,2015,Wagon R,Automatic,6200000
2025-11-15,suzuki,2015,Wagon R,Automatic,8986000
2025-11-15,suzuki,2015,Wagon R,Automatic,5950000
2025-11-25,nissan,2025,X Trail,Automatic,6200000
2025-11-25,nissan,2025,X Trail,Automatic,6200000
2025-11-25,nissan,2025,X Trail,Automatic,6200000
2025-11-25,nissan,2025,X Trail,Automatic,6200000
2025-11-25,nissan,1999,AD Wagon,Automatic,0
2025-11-25,nissan,1999,AD Wagon,Automatic,4560000
2025-11-25,nissan,1999,AD Wagon,Automatic,3450000
2025-11-25,nissan,1999,AD Wagon,Automatic,6200000
2025-11-25,nissan,2017,Clipper,Automatic,3550000
2025-11-24,nissan,2017,Clipper,Automatic,5600000
2025-11-24,nissan,2017,Clipper,Automatic,0
2025-11-24,nissan,2017,Clipper,Automatic,7250000
2025-11-24,nissan,2001,March,Automatic,0
2025-11-24,nissan,2001,March,Automatic,3350000
2025-11-24,nissan,1993,Vanette,Automatic,0
2025-11-24,nissan,1993,Vanette,Automatic,3500000
2025-11-24,nissan,2011,Bluebird,Automatic,0
2025-11-24,nissan,2011,Bluebird,Automatic,0
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-24,nissan,2011,Bluebird,Automatic,0
2025-11-25,nissan,2025,X Trail,Automatic,6200000
2025-11-25,nissan,2025,X Trail,Automatic,6200000
2025-11-25,nissan,2025,X Trail,Automatic,6200000
2025-11-25,nissan,2025,X Trail,Automatic,6200000
2025-11-25,nissan,1999,AD Wagon,Automatic,6200000
2025-11-25,nissan,1999,AD Wagon,Automatic,4560000
2025-11-25,nissan,1999,AD Wagon,Automatic,0
2025-11-25,nissan,1999,AD Wagon,Automatic,3450000
2025-11-25,nissan,2017,Clipper,Automatic,3550000
2025-11-24,nissan,2017,Clipper,Automatic,5600000
2025-11-24,nissan,2017,Clipper,Automatic,7250000
2025-11-24,nissan,2017,Clipper,Automatic,0
2025-11-24,nissan,1993,Vanette,Automatic,3350000
2025-11-24,nissan,1993,Vanette,Automatic,3500000
2025-11-24,nissan,1993,Vanette,Automatic,0
2025-11-24,nissan,1993,Vanette,Automatic,0
2025-11-24,nissan,2011,Bluebird,Automatic,0
2025-11-24,nissan,2011,Bluebird,Automatic,0
2025-11-24,nissan,2011,Bluebird,Automatic,0
2025-11-25,nissan,2025,Almera,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2025,X Trail,Automatic,6200000
2025-11-25,nissan,2025,X Trail,Automatic,6200000
2025-11-25,nissan,1999,AD Wagon,Automatic,6200000
2025-11-25,nissan,1999,AD Wagon,Automatic,4560000
2025-11-25,nissan,1999,AD Wagon,Automatic,0
2025-11-25,nissan,2002,March,Automatic,3450000
2025-11-25,nissan,2023,Clipper,Automatic,3550000
2025-11-24,nissan,2023,Clipper,Automatic,5600000
2025-11-24,nissan,2023,Clipper,Automatic,0
2025-11-24,nissan,2023,Clipper,Automatic,7250000
2025-11-24,nissan,2016,Clipper,Automatic,3350000
2025-11-24,nissan,2016,Clipper,Automatic,0
2025-11-24,nissan,2016,Clipper,Automatic,0
2025-11-24,nissan,2016,Clipper,Automatic,3500000
2025-11-24,nissan,1998,Sunny,Automatic,0
2025-11-24,nissan,1998,Sunny,Automatic,0
2025-11-24,nissan,1998,Sunny,Automatic,0
2025-11-25,nissan,1998,Sunny,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,1999,AD Wagon,Automatic,6200000
2025-11-25,nissan,1999,AD Wagon,Automatic,4560000
2025-11-25,nissan,1999,AD Wagon,Automatic,0
2025-11-25,nissan,1999,AD Wagon,Automatic,3450000
2025-11-25,nissan,2023,Clipper,Automatic,3550000
2025-11-24,nissan,2023,Clipper,Automatic,7250000
2025-11-24,nissan,2017,Clipper,Automatic,5600000
2025-11-24,nissan,2017,Clipper,Automatic,0
2025-11-24,nissan,1993,Vanette,Automatic,0
2025-11-24,nissan,1993,Vanette,Automatic,3350000
2025-11-24,nissan,1993,Vanette,Automatic,3500000
2025-11-24,nissan,1993,Vanette,Automatic,0
2025-11-24,nissan,2011,Bluebird,Automatic,0
2025-11-24,nissan,2011,Bluebird,Automatic,0
2025-11-24,nissan,2011,Bluebird,Automatic,0
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2005,Avenir,Automatic,6200000
2025-11-25,nissan,2005,Avenir,Automatic,6200000
2025-11-25,nissan,2005,Avenir,Automatic,6200000
2025-11-25,nissan,2005,Avenir,Automatic,6200000
2025-11-25,nissan,1984,B11,Automatic,6200000
2025-11-25,nissan,1984,B11,Automatic,6200000
2025-11-25,nissan,1984,B11,Automatic,6200000
2025-11-25,nissan,1984,B11,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2003,March,Automatic,6200000
2025-11-25,nissan,2003,March,Automatic,6200000
2025-11-25,nissan,2003,March,Automatic,6200000
2025-11-25,nissan,2003,March,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,NV200,Automatic,6200000
2025-11-25,nissan,2011,NV200,Automatic,6200000
2025-11-25,nissan,2001,March,Automatic,6200000
2025-11-25,nissan,2001,March,Automatic,6200000
2025-11-25,nissan,2001,March,Automatic,6200000
2025-11-25,nissan,2024,Clipper,Automatic,6200000
2025-11-25,nissan,2024,Roox,Automatic,6200000
2025-11-25,nissan,2024,Roox,Automatic,6200000
2025-11-25,nissan,2024,Roox,Automatic,6200000
2025-11-25,nissan,2024,Roox,Automatic,6200000
2025-11-25,nissan,2024,Clipper,Automatic,6200000
2025-11-25,nissan,2024,Clipper,Automatic,6200000
2025-11-25,nissan,2024,Clipper,Automatic,6200000
2025-11-25,nissan,2024,Clipper,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2024,Roox,Automatic,6200000
2025-11-25,nissan,2024,Roox,Automatic,6200000
2025-11-25,nissan,2024,Roox,Automatic,6200000
2025-11-25,nissan,2024,Roox,Automatic,6200000
2025-11-25,nissan,2024,Kicks X,Automatic,6200000
2025-11-25,nissan,2024,Kicks X,Automatic,6200000
2025-11-25,nissan,2024,Kicks X,Automatic,6200000
2025-11-25,nissan,2024,Kicks X,Automatic,6200000
2025-11-25,nissan,2015,Leaf,Automatic,6200000
2025-11-25,nissan,2015,Leaf,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2000,AD Wagon,Automatic,6200000
2025-11-25,nissan,2007,Tiida,Automatic,6200000
2025-11-25,nissan,2007,Tiida,Automatic,6200000
2025-11-25,nissan,2007,Tiida,Automatic,6200000
2025-11-25,nissan,2000,Sunny,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2018,Qashqai,Automatic,6200000
2025-11-25,nissan,2025,Almera,Automatic,6200000
2025-11-25,nissan,2025,Almera,Automatic,6200000
2025-11-25,nissan,2025,Almera,Automatic,6200000
2025-11-25,nissan,2025,Almera,Automatic,6200000
2025-11-25,nissan,1978,Sunny,Automatic,6200000
2025-11-25,nissan,1978,Sunny,Automatic,6200000
2025-11-25,nissan,1978,Sunny,Automatic,6200000
2025-11-25,nissan,1978,Sunny,Automatic,6200000
2025-11-25,nissan,2000,FB 15,Automatic,6200000
2025-11-25,nissan,2000,FB 15,Automatic,6200000
2025-11-25,nissan,2000,FB 15,Automatic,6200000
2025-11-25,nissan,2000,FB 15,Automatic,6200000
2025-11-25,nissan,1978,Sunny,Automatic,6200000
2025-11-25,nissan,1978,Sunny,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2015,X Trail,Automatic,6200000
2025-11-25,nissan,2015,X Trail,Automatic,6200000
2025-11-25,nissan,2015,X Trail,Automatic,6200000
2025-11-25,nissan,2015,X Trail,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2000,FB 15,Automatic,6200000
2025-11-25,nissan,2000,FB 15,Automatic,6200000
2025-11-25,nissan,2015,X Trail,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,nissan,2011,Bluebird,Automatic,6200000
2025-11-25,honda,2014,Fit,Automatic,0
2025-11-25,honda,2014,Fit,Automatic,0
2025-11-25,honda,2014,Fit,Automatic,0
2025-11-25,honda,2014,Fit,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,0
2025-11-25,honda,2023,N BOX,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,8900000
2025-11-25,honda,2015,Fit,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,8000000
2025-11-25,honda,2025,Vezel,Automatic,18900000
2025-11-25,honda,2014,Vezel,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,8800000
2025-11-25,honda,2012,Fit,Automatic,0
2025-11-25,honda,2012,Fit,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,9250000
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,8965000
2025-11-25,honda,2014,Fit,Automatic,0
2025-11-25,honda,2014,Fit,Automatic,0
2025-11-25,honda,2014,Fit,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,8900000
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2012,Fit,Automatic,18900000
2025-11-25,honda,2012,Fit,Automatic,8000000
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,8800000
2025-11-25,honda,2016,Fit,Automatic,0
2025-11-25,honda,2012,Fit,Automatic,0
2025-11-25,honda,2012,Fit,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,9250000
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,8965000
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2012,Shuttle,Automatic,0
2025-11-25,honda,2012,Shuttle,Automatic,0
2025-11-25,honda,2015,Fit,Automatic,0
2025-11-25,honda,2015,Fit,Automatic,0
2025-11-25,honda,2015,Fit,Automatic,0
2025-11-25,honda,2015,Fit,Automatic,0
2025-11-25,honda,2023,N BOX,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,8900000
2025-11-25,honda,2025,Vezel,Automatic,18900000
2025-11-25,honda,2012,Fit,Automatic,8000000
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2016,Fit,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,8800000
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,9250000
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2014,Fit,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,8965000
2025-11-25,honda,2012,Shuttle,Automatic,0
2025-11-25,honda,2023,N BOX,Automatic,0
2025-11-25,honda,2023,N BOX,Automatic,0
2025-11-25,honda,2023,N BOX,Automatic,0
2025-11-25,honda,2023,N BOX,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,8900000
2025-11-25,honda,2025,Vezel,Automatic,8000000
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,18900000
2025-11-25,honda,2016,Fit,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,8800000
2025-11-25,honda,2012,Fit,Automatic,0
2025-11-25,honda,2010,Fit,Automatic,0
2025-11-25,honda,2025,Vezel,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,9250000
2025-11-25,honda,2014,Vezel,Automatic,8965000
2025-11-25,honda,2014,Vezel,Automatic,0
2025-11-25,honda,2014,Vezel,Automatic,0
2025-11-26,honda,2024,Vezel,Automatic,24000000
2025-11-26,honda,2024,Vezel,Automatic,24000000
2025-11-26,honda,2024,City,Automatic,24000000
2025-11-26,honda,2022,Vezel,Automatic,24000000
2025-11-26,honda,2017,Vezel,Automatic,24000000
2025-11-26,honda,2023,Vezel,Automatic,24000000
2025-11-26,honda,2025,Vezel,Automatic,0
2025-11-26,honda,2025,Vezel,Automatic,0
2025-11-26,honda,2025,Vezel,Automatic,20400000
2025-11-26,honda,2025,Vezel,Automatic,0
2025-11-26,honda,2014,Vezel,Automatic,0
2025-11-26,honda,2025,Vezel,Automatic,21500000
2025-11-26,honda,2014,Vezel,Automatic,9900000
2025-11-26,honda,2015,Fit,Automatic,0
2025-11-26,honda,2014,Grace,Automatic,0
2025-11-26,honda,2013,Fit,Automatic,10200000
2025-11-26,honda,2015,Fit,Automatic,9950000
2025-11-26,honda,2015,Fit,Automatic,10300000
2025-11-26,honda,2015,Fit,Automatic,11300000
2025-11-25,honda,2015,Fit,Automatic,0
2025-11-26,honda,2024,Vezel,Automatic,24000000
2025-11-26,honda,2024,Vezel,Automatic,24000000
2025-11-26,honda,2022,Vezel,Automatic,24000000
2025-11-26,honda,2024,City,Automatic,24000000
2025-11-26,honda,2017,Vezel,Automatic,24000000
2025-11-26,honda,2023,Vezel,Automatic,24000000
2025-11-26,honda,2025,Vezel,Automatic,0
2025-11-26,honda,2025,Vezel,Automatic,20400000
2025-11-26,honda,2025,Vezel,Automatic,0
2025-11-26,honda,2025,Vezel,Automatic,0
2025-11-26,honda,2014,Vezel,Automatic,0
2025-11-26,honda,2015,Fit,Automatic,0
2025-11-26,honda,2025,Vezel,Automatic,21500000
2025-11-26,honda,2014,Grace,Automatic,0
2025-11-26,honda,2014,Vezel,Automatic,9900000
2025-11-26,honda,2013,Fit,Automatic,10200000
2025-11-26,honda,2015,Fit,Automatic,9950000
2025-11-25,honda,2015,Fit,Automatic,0
2025-11-26,honda,2015,Fit,Automatic,10300000
2025-11-26,honda,2015,Fit,Automatic,11300000
2025-11-26,honda,2024,Vezel,Automatic,24000000
2025-11-26,honda,2024,Vezel,Automatic,24000000
2025-11-26,honda,2024,City,Automatic,24000000
2025-11-26,honda,2017,Vezel,Automatic,24000000
2025-11-26,honda,2022,Vezel,Automatic,24000000
2025-11-26,honda,2023,Vezel,Automatic,24000000
2025-11-26,honda,2025,Vezel,Automatic,0
2025-11-26,honda,2025,Vezel,Automatic,0
2025-11-26,honda,2025,Vezel,Automatic,20400000
2025-11-26,honda,2025,Vezel,Automatic,0
2025-11-26,honda,2014,Vezel,Automatic,0
2025-11-26,honda,2014,Grace,Automatic,0
2025-11-26,honda,2015,Fit,Automatic,0
2025-11-26,honda,2025,Vezel,Automatic,21500000
2025-11-26,honda,2014,Vezel,Automatic,9900000
2025-11-26,honda,2013,Fit,Automatic,10200000
2025-11-26,honda,2015,Fit,Automatic,9950000
2025-11-26,honda,2015,Fit,Automatic,10300000
2025-11-26,honda,2015,Fit,Automatic,11300000
2025-11-25,honda,2015,Fit,Automatic,0
2025-11-22,honda,2014,Fit,Automatic,8200000
2025-11-22,honda,2014,Vezel,Automatic,8200000
2025-11-22,honda,2014,Fit,Automatic,8200000
2025-11-22,honda,2014,Vezel,Automatic,8200000
2025-11-22,honda,2018,Civic,Automatic,8200000
2025-11-22,honda,2025,Vezel,Automatic,8200000
2025-11-21,honda,2025,Vezel,Automatic,0
2025-11-21,honda,2025,Vezel,Automatic,0
2025-11-21,honda,2025,Vezel,Automatic,0
2025-11-21,honda,2025,Vezel,Automatic,0
2025-11-21,honda,2025,Vezel,Automatic,0
2025-11-21,honda,2023,Vezel,Automatic,0
2025-11-21,honda,2025,City,Automatic,0
2025-11-21,honda,2016,Vezel,Automatic,11350000
2025-11-21,honda,2025,Vezel,Automatic,21800000
2025-11-21,honda,2025,Vezel,Automatic,0
2025-11-21,honda,2008,ARIA,Automatic,0
2025-11-21,honda,2008,ARIA,Automatic,0
2025-11-21,honda,2008,ARIA,Automatic,5450000
2025-11-21,honda,2008,ARIA,Automatic,10190000
2025-11-22,honda,2014,Fit,Automatic,8200000
2025-11-22,honda,2014,Vezel,Automatic,8200000
2025-11-22,honda,2014,Fit,Automatic,8200000
2025-11-22,honda,2018,Civic,Automatic,8200000
2025-11-22,honda,2014,Vezel,Automatic,8200000
2025-11-22,honda,2025,Vezel,Automatic,8200000
2025-11-21,honda,2025,City,Automatic,0
2025-11-21,honda,2024,Vezel,Automatic,0
2025-11-21,honda,2025,City,Automatic,0
2025-11-21,honda,2023,Vezel,Automatic,0
2025-11-21,honda,2025,Vezel,Automatic,21800000
2025-11-21,honda,2025,Vezel,Automatic,11350000
2025-11-21,honda,2025,Vezel,Automatic,0
2025-11-21,honda,2016,Grace,Automatic,0
2025-11-21,honda,2016,Grace,Automatic,10190000
2025-11-21,honda,2014,Vezel,Automatic,0
2025-11-22,honda,2008,ARIA,Automatic,8200000
2025-11-21,honda,2008,ARIA,Automatic,5450000
2025-11-22,honda,2014,Vezel,Automatic,8200000
2025-11-22,honda,2014,Vezel,Automatic,8200000
2025-11-22,honda,2014,Vezel,Automatic,8200000
2025-11-22,honda,2025,Vezel,Automatic,8200000
2025-11-22,honda,2018,Civic,Automatic,8200000
2025-11-21,honda,2025,City,Automatic,0
2025-11-21,honda,2024,Vezel,Automatic,0
2025-11-21,honda,2024,Vezel,Automatic,0
2025-11-21,honda,2023,Vezel,Automatic,0
2025-11-21,honda,2023,Vezel,Automatic,0
2025-11-21,honda,2023,Vezel,Automatic,0
2025-11-21,honda,2023,Vezel,Automatic,0
2025-11-21,honda,2025,Vezel,Automatic,21800000
2025-11-21,honda,2016,Vezel,Automatic,11350000
2025-11-21,honda,2025,Vezel,Automatic,0
2025-11-21,honda,2016,Grace,Automatic,10190000
2025-11-21,honda,2025,Vezel,Automatic,0
